# x y som_x som_y cluster b_Alpha b_Bravo b_Charlie b_Delta Alpha Bravo Charlie Delta
343900.000000 7459900.000000 28 11 0 19891.421875 49.728561 9.945709 4972.855469 1002.581970 30.077459 3.007746 4110.585938
344000.000000 7450000.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10063.789062 20.127579 2.012758 3522.326172
344000.000000 7450100.000000 2 0 5 10003.959961 20.007925 2.000793 3501.386475 10020.105469 20.040211 2.004021 3507.036865
344000.000000 7450200.000000 7 8 5 9937.521484 24.089325 1.987502 3688.849121 9947.202148 19.894405 1.989440 3481.520752
344000.000000 7450300.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10086.067383 20.172136 2.017214 3530.123779
344000.000000 7450400.000000 3 10 5 9944.355469 29.833067 1.988871 3977.741699 9929.379883 19.858759 1.985876 3475.282959
344000.000000 7450500.000000 1 0 5 10044.762695 20.089533 2.008953 3515.667969 10040.541992 20.081083 2.008108 3514.189697
344000.000000 7450600.000000 7 8 5 9937.521484 24.089325 1.987502 3688.849121 9948.087891 19.896175 1.989617 3481.830566
344000.000000 7450700.000000 1 0 5 10044.762695 20.089533 2.008953 3515.667969 10043.393555 20.086786 2.008679 3515.187500
344000.000000 7450800.000000 0 1 5 10044.549805 20.089108 2.008910 3515.592773 10046.568359 20.093138 2.009314 3516.299072
344000.000000 7450900.000000 1 0 5 10044.762695 20.089533 2.008953 3515.667969 10027.926758 20.055855 2.005585 3509.774414
344000.000000 7451000.000000 6 10 5 9937.266602 29.811821 1.987454 3974.912842 9949.923828 19.899849 1.989985 3482.473389
344000.000000 7451100.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10063.963867 20.127928 2.012793 3522.387451
344000.000000 7451200.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10082.625000 20.165249 2.016525 3528.918701
344000.000000 7451300.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10082.971680 20.165943 2.016594 3529.040039
344000.000000 7451400.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10063.142578 20.126286 2.012629 3522.099854
344000.000000 7451500.000000 2 0 5 10003.959961 20.007925 2.000793 3501.386475 10020.104492 20.040209 2.004021 3507.036377
344000.000000 7451600.000000 2 0 5 10003.959961 20.007925 2.000793 3501.386475 10022.000000 20.043999 2.004400 3507.699951
344000.000000 7451700.000000 5 9 5 9941.123047 27.302282 1.988223 3850.395020 9966.466797 19.932934 1.993293 3488.263184
344000.000000 7451800.000000 1 1 5 10005.333984 20.010670 2.001067 3501.867188 10005.453125 20.010906 2.001091 3501.908447
344000.000000 7451900.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10068.456055 20.136913 2.013691 3523.959717
344000.000000 7452000.000000 7 8 5 9937.521484 24.089325 1.987502 3688.849121 9946.794922 19.893591 1.989359 3481.378418
344000.000000 7452100.000000 2 0 5 10003.959961 20.007925 2.000793 3501.386475 10008.015625 20.016031 2.001603 3502.805664
344000.000000 7452200.000000 0 1 5 10044.549805 20.089108 2.008910 3515.592773 10047.577148 20.095154 2.009515 3516.651855
344000.000000 7452300.000000 0 11 5 9953.737305 29.861204 1.990746 3981.490723 9960.198242 19.920397 1.992040 3486.069336
344000.000000 7452400.000000 3 11 5 9944.236328 29.832706 1.988847 3977.694824 9906.424805 19.812849 1.981285 3467.248535
344000.000000 7452500.000000 6 7 5 9973.027344 21.637581 1.994605 3575.137695 9981.838867 19.963676 1.996368 3493.643555
344000.000000 7452600.000000 6 7 5 9973.027344 21.637581 1.994605 3575.137695 9980.501953 19.961004 1.996100 3493.175537
344000.000000 7452700.000000 3 6 5 9990.576172 19.981150 1.998116 3496.701416 9989.630859 19.979261 1.997926 3496.370605
344000.000000 7452800.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10049.976562 20.099953 2.009995 3517.491699
344000.000000 7452900.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10088.902344 20.177803 2.017780 3531.115723
344000.000000 7453000.000000 1 2 5 10002.874023 20.005753 2.000575 3501.005615 10003.555664 20.007113 2.000711 3501.244629
344000.000000 7453100.000000 2 0 5 10003.959961 20.007925 2.000793 3501.386475 10024.657227 20.049314 2.004931 3508.630127
344000.000000 7453200.000000 3 11 5 9944.236328 29.832706 1.988847 3977.694824 9920.500000 19.841000 1.984100 3472.175049
344000.000000 7453300.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10067.369141 20.134739 2.013474 3523.579102
344000.000000 7453400.000000 2 0 5 10003.959961 20.007925 2.000793 3501.386475 10009.576172 20.019154 2.001915 3503.351807
344000.000000 7453500.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10067.754883 20.135509 2.013551 3523.714111
344000.000000 7453600.000000 0 1 5 10044.549805 20.089108 2.008910 3515.592773 10046.156250 20.092312 2.009231 3516.154541
344000.000000 7453700.000000 3 11 5 9944.236328 29.832706 1.988847 3977.694824 9902.914062 19.805828 1.980583 3466.020020
344000.000000 7453800.000000 4 10 5 9942.052734 29.826187 1.988410 3976.818604 9968.634766 19.937271 1.993727 3489.022217
344000.000000 7453900.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10067.408203 20.134815 2.013482 3523.592773
344000.000000 7454000.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10089.695312 20.179390 2.017939 3531.393311
344000.000000 7454100.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10063.082031 20.126165 2.012616 3522.078857
344000.000000 7454200.000000 0 1 5 10044.549805 20.089108 2.008910 3515.592773 10048.452148 20.096905 2.009691 3516.958496
344000.000000 7454300.000000 2 11 5 9945.957031 29.837868 1.989192 3978.382324 9925.279297 19.850559 1.985056 3473.847656
344000.000000 7454400.000000 0 1 5 10044.549805 20.089108 2.008910 3515.592773 10047.722656 20.095446 2.009545 3516.702881
344000.000000 7454500.000000 2 0 5 10003.959961 20.007925 2.000793 3501.386475 10009.208008 20.018415 2.001842 3503.222900
344000.000000 7454600.000000 4 0 5 10001.659180 20.003321 2.000332 3500.581543 10000.249023 20.000498 2.000050 3500.087158
344000.000000 7454700.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10069.533203 20.139067 2.013907 3524.336670
344000.000000 7454800.000000 1 0 5 10044.762695 20.089533 2.008953 3515.667969 10041.177734 20.082355 2.008235 3514.412109
344000.000000 7454900.000000 1 12 5 9948.682617 29.846052 1.989737 3979.473877 9961.592773 19.923187 1.992319 3486.557617
344000.000000 7455000.000000 3 6 5 9990.576172 19.981150 1.998116 3496.701416 9989.241211 19.978483 1.997848 3496.234375
344000.000000 7455100.000000 0 2 5 10006.041992 20.012083 2.001208 3502.114014 10004.644531 20.009291 2.000929 3501.625732
344000.000000 7455200.000000 5 7 5 9974.063477 21.711893 1.994816 3579.114258 9985.127930 19.970255 1.997025 3494.794678
344000.000000 7455300.000000 3 11 5 9944.236328 29.832706 1.988847 3977.694824 9909.346680 19.818693 1.981869 3468.271240
344000.000000 7455400.000000 2 11 5 9945.957031 29.837868 1.989192 3978.382324 9928.618164 19.857237 1.985724 3475.016602
344000.000000 7455500.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10065.615234 20.131229 2.013123 3522.965332
344000.000000 7455600.000000 7 8 5 9937.521484 24.089325 1.987502 3688.849121 9946.289062 19.892578 1.989258 3481.201172
344000.000000 7455700.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10085.227539 20.170454 2.017045 3529.829590
344000.000000 7455800.000000 2 0 5 10003.959961 20.007925 2.000793 3501.386475 10023.206055 20.046412 2.004641 3508.122070
344000.000000 7455900.000000 2 11 5 9945.957031 29.837868 1.989192 3978.382324 9927.278320 19.854557 1.985456 3474.547363
344000.000000 7456000.000000 5 7 5 9974.063477 21.711893 1.994816 3579.114258 9985.641602 19.971283 1.997128 3494.974609
344000.000000 7456100.000000 2 11 5 9945.957031 29.837868 1.989192 3978.382324 9927.976562 19.855953 1.985595 3474.791748
344000.000000 7456200.000000 7 9 5 9926.004883 29.778009 1.985201 3970.400879 9942.325195 19.884649 1.988465 3479.813721
344000.000000 7456300.000000 2 0 5 10003.959961 20.007925 2.000793 3501.386475 10022.465820 20.044931 2.004493 3507.863037
344000.000000 7456400.000000 2 0 5 10003.959961 20.007925 2.000793 3501.386475 10007.041992 20.014084 2.001408 3502.464600
344000.000000 7456500.000000 3 11 5 9944.236328 29.832706 1.988847 3977.694824 9905.764648 19.811531 1.981153 3467.017822
344000.000000 7456600.000000 1 0 5 10044.762695 20.089533 2.008953 3515.667969 10040.583984 20.081169 2.008117 3514.204346
344000.000000 7456700.000000 6 9 5 9937.261719 29.811762 1.987452 3974.900635 9964.053711 19.928108 1.992811 3487.418945
344000.000000 7456800.000000 7 8 5 9937.521484 24.089325 1.987502 3688.849121 9949.419922 19.898840 1.989884 3482.297119
344000.000000 7456900.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10068.480469 20.136961 2.013696 3523.968262
344000.000000 7457000.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10069.615234 20.139229 2.013923 3524.365234
344000.000000 7457100.000000 1 12 5 9948.682617 29.846052 1.989737 3979.473877 9961.791992 19.923584 1.992358 3486.627197
344000.000000 7457200.000000 5 9 5 9941.123047 27.302282 1.988223 3850.395020 9966.623047 19.933245 1.993325 3488.317871
344000.000000 7457300.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10065.867188 20.131735 2.013173 3523.053467
344000.000000 7457400.000000 7 8 5 9937.521484 24.089325 1.987502 3688.849121 9946.810547 19.893621 1.989362 3481.383789
344000.000000 7457500.000000 0 1 5 10044.549805 20.089108 2.008910 3515.592773 10045.731445 20.091463 2.009146 3516.006104
344000.000000 7457600.000000 2 10 5 9947.757812 29.843273 1.989552 3979.103271 9983.499023 19.966999 1.996700 3494.224854
344000.000000 7457700.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10085.820312 20.171640 2.017164 3530.036865
344000.000000 7457800.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10048.972656 20.097944 2.009794 3517.140381
344000.000000 7457900.000000 1 0 5 10044.762695 20.089533 2.008953 3515.667969 10029.961914 20.059923 2.005992 3510.486816
344000.000000 7458000.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10084.617188 20.169235 2.016923 3529.615967
344000.000000 7458100.000000 2 11 5 9945.957031 29.837868 1.989192 3978.382324 9928.681641 19.857363 1.985736 3475.038574
344000.000000 7458200.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10060.445312 20.120892 2.012089 3521.156006
344000.000000 7458300.000000 1 3 5 10001.165039 20.002331 2.000233 3500.407959 10002.562500 20.005125 2.000513 3500.896729
344000.000000 7458400.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10083.904297 20.167809 2.016781 3529.366455
344000.000000 7458500.000000 6 7 5 9973.027344 21.637581 1.994605 3575.137695 9981.735352 19.963470 1.996347 3493.607422
344000.000000 7458600.000000 1 0 5 10044.762695 20.089533 2.008953 3515.667969 10040.781250 20.081562 2.008156 3514.273438
344000.000000 7458700.000000 1 0 5 10044.762695 20.089533 2.008953 3515.667969 10044.245117 20.088491 2.008849 3515.485840
344000.000000 7458800.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10069.564453 20.139130 2.013913 3524.347656
344000.000000 7458900.000000 2 0 5 10003.959961 20.007925 2.000793 3501.386475 10008.267578 20.016535 2.001653 3502.893555
344000.000000 7459000.000000 7 9 5 9926.004883 29.778009 1.985201 3970.400879 9940.642578 19.881287 1.988129 3479.225098
344000.000000 7459100.000000 3 11 5 9944.236328 29.832706 1.988847 3977.694824 9920.612305 19.841225 1.984123 3472.214355
344000.000000 7459200.000000 7 9 5 9926.004883 29.778009 1.985201 3970.400879 9941.863281 19.883728 1.988373 3479.652344
344000.000000 7459300.000000 1 0 5 10044.762695 20.089533 2.008953 3515.667969 10041.294922 20.082590 2.008259 3514.453369
344000.000000 7459400.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10080.483398 20.160967 2.016097 3528.168945
344000.000000 7459500.000000 2 11 5 9945.957031 29.837868 1.989192 3978.382324 9923.347656 19.846695 1.984669 3473.171631
344000.000000 7459600.000000 1 0 5 10044.762695 20.089533 2.008953 3515.667969 10029.986328 20.059973 2.005997 3510.495361
344000.000000 7459700.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10065.206055 20.130413 2.013041 3522.822266
344000.000000 7459800.000000 3 11 5 9944.236328 29.832706 1.988847 3977.694824 9901.026367 19.802053 1.980205 3465.359375
344000.000000 7459900.000000 6 9 5 9937.261719 29.811762 1.987452 3974.900635 9965.469727 19.930939 1.993094 3487.914307
344100.000000 7450000.000000 3 11 5 9944.236328 29.832706 1.988847 3977.694824 9906.046875 19.812094 1.981210 3467.116455
344100.000000 7450100.000000 2 0 5 10003.959961 20.007925 2.000793 3501.386475 10007.750977 20.015503 2.001550 3502.712891
344100.000000 7450200.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10088.403320 20.176805 2.017681 3530.941162
344100.000000 7450300.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10083.811523 20.167624 2.016762 3529.333984
344100.000000 7450400.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10069.958008 20.139917 2.013992 3524.485352
344100.000000 7450500.000000 5 9 5 9941.123047 27.302282 1.988223 3850.395020 9966.797852 19.933596 1.993360 3488.379395
344100.000000 7450600.000000 6 7 5 9973.027344 21.637581 1.994605 3575.137695 9982.021484 19.964043 1.996404 3493.707520
344100.000000 7450700.000000 5 0 5 10000.549805 20.001101 2.000110 3500.192627 10000.065430 20.000130 2.000013 3500.022949
344100.000000 7450800.000000 1 0 5 10044.762695 20.089533 2.008953 3515.667969 10042.563477 20.085127 2.008513 3514.897217
344100.000000 7450900.000000 0 1 5 10044.549805 20.089108 2.008910 3515.592773 10046.054688 20.092110 2.009211 3516.119141
344100.000000 7451000.000000 7 9 5 9926.004883 29.778009 1.985201 3970.400879 9944.442383 19.888884 1.988888 3480.554688
344100.000000 7451100.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10080.551758 20.161104 2.016110 3528.193115
344100.000000 7451200.000000 1 0 5 10044.762695 20.089533 2.008953 3515.667969 10041.619141 20.083239 2.008324 3514.566895
344100.000000 7451300.000000 2 0 5 10003.959961 20.007925 2.000793 3501.386475 10022.971680 20.045944 2.004594 3508.040039
344100.000000 7451400.000000 3 11 5 9944.236328 29.832706 1.988847 3977.694824 9908.574219 19.817148 1.981715 3468.000977
344100.000000 7451500.000000 7 8 5 9937.521484 24.089325 1.987502 3688.849121 9949.330078 19.898659 1.989866 3482.265381
344100.000000 7451600.000000 6 7 5 9973.027344 21.637581 1.994605 3575.137695 9981.648438 19.963297 1.996330 3493.576904
344100.000000 7451700.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10065.837891 20.131676 2.013168 3523.043213
344100.000000 7451800.000000 2 11 5 9945.957031 29.837868 1.989192 3978.382324 9927.789062 19.855579 1.985558 3474.726318
344100.000000 7451900.000000 0 1 5 10044.549805 20.089108 2.008910 3515.592773 10047.639648 20.095280 2.009528 3516.673828
344100.000000 7452000.000000 2 11 5 9945.957031 29.837868 1.989192 3978.382324 9926.436523 19.852873 1.985287 3474.252686
344100.000000 7452100.000000 2 0 5 10003.959961 20.007925 2.000793 3501.386475 10008.829102 20.017658 2.001766 3503.090332
344100.000000 7452200.000000 1 12 5 9948.682617 29.846052 1.989737 3979.473877 9962.812500 19.925625 1.992562 3486.984131
344100.000000 7452300.000000 2 12 5 9947.193359 29.841581 1.989439 3978.876709 9945.857422 19.891714 1.989172 3481.050049
344100.000000 7452400.000000 1 10 5 9947.757812 29.843271 1.989552 3979.103271 9986.690430 19.973381 1.997338 3495.341553
344100.000000 7452500.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10068.853516 20.137707 2.013771 3524.098633
344100.000000 7452600.000000 5 8 5 9942.505859 25.306252 1.988500 3750.939697 9969.121094 19.938242 1.993824 3489.192383
344100.000000 7452700.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10062.028320 20.124056 2.012406 3521.709961
344100.000000 7452800.000000 7 8 5 9937.521484 24.089325 1.987502 3688.849121 9946.661133 19.893322 1.989332 3481.331299
344100.000000 7452900.000000 2 11 5 9945.957031 29.837868 1.989192 3978.382324 9923.551758 19.847103 1.984710 3473.243164
344100.000000 7453000.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10084.992188 20.169985 2.016999 3529.747314
344100.000000 7453100.000000 1 0 5 10044.762695 20.089533 2.008953 3515.667969 10027.910156 20.055819 2.005582 3509.768311
344100.000000 7453200.000000 1 1 5 10005.333984 20.010670 2.001067 3501.867188 10004.935547 20.009872 2.000987 3501.727539
344100.000000 7453300.000000 1 0 5 10044.762695 20.089533 2.008953 3515.667969 10043.636719 20.087273 2.008727 3515.272705
344100.000000 7453400.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10060.008789 20.120018 2.012002 3521.002930
344100.000000 7453500.000000 2 11 5 9945.957031 29.837868 1.989192 3978.382324 9926.494141 19.852989 1.985299 3474.272949
344100.000000 7453600.000000 3 11 5 9944.236328 29.832706 1.988847 3977.694824 9900.932617 19.801865 1.980186 3465.326416
344100.000000 7453700.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10065.880859 20.131762 2.013176 3523.058350
344100.000000 7453800.000000 5 5 5 9988.552734 19.977116 1.997708 3495.991943 9988.616211 19.977234 1.997723 3496.015869
344100.000000 7453900.000000 4 6 5 9983.378906 20.780920 1.996678 3534.883545 9987.471680 19.974943 1.997494 3495.614990
344100.000000 7454000.000000 4 10 5 9942.052734 29.826187 1.988410 3976.818604 9968.736328 19.937473 1.993747 3489.057617
344100.000000 7454100.000000 2 0 5 10003.959961 20.007925 2.000793 3501.386475 10021.255859 20.042513 2.004251 3507.439697
344100.000000 7454200.000000 0 0 5 10052.264648 20.104517 2.010453 3518.292969 10060.934570 20.121868 2.012187 3521.326904
